name	subsystem	count	max_count	min_count	avg_count
os_log_bytes_written	os	771492352	771492352	NULL	15597.678055881282
os_log_fsyncs	os	140610	140610	NULL	2.8427884032186324
os_log_pending_fsyncs	os	1	1	0	0.000020217540738344587
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	1915005	1915005	NULL	38.71669160163358
log_writes	recovery	139612	139612	NULL	2.8226112975617648
adaptive_hash_searches	adaptive_hash_index	70449	70449	NULL	1.4243055274756378
ibuf_merges_insert	change_buffer	604191	604191	NULL	12.215256156241155
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	525210	525210	NULL	10.61845457118596
ibuf_size	change_buffer	59	269	NULL	0.0011928349035623307
innodb_activity_count	server	6193647	6193647	NULL	125.22031054142575
innodb_dblwr_writes	server	526406	526406	NULL	10.642634749909021
innodb_dblwr_pages_written	server	3754727	3754727	NULL	75.91134608386236
innodb_rwlock_s_spin_waits	server	1823143	1823143	NULL	36.85946787432777
innodb_rwlock_x_spin_waits	server	66495	66495	NULL	1.3443653713962234
innodb_rwlock_s_spin_rounds	server	76301952	76301952	NULL	1542.6378229752133
innodb_rwlock_x_spin_rounds	server	7626089	7626089	NULL	154.18076503174154
innodb_rwlock_s_os_waits	server	2353552	2353552	NULL	47.58303343981238
innodb_rwlock_x_os_waits	server	238234	238234	NULL	4.816505600258784
dml_reads	dml	5739254	5739254	NULL	116.03360155270713
dml_inserts	dml	672117	672117	NULL	13.588552828433949
dml_deletes	dml	51608	51608	NULL	1.0433868424244874
dml_updates	dml	1343410	1343410	NULL	27.160446403299503
lock_row_lock_current_waits	lock	2	5	NULL	0.00004042609099913084
lock_row_lock_time	lock	3724370	3724370	NULL	75.28086026721647
lock_row_lock_waits	lock	1127	1127	NULL	0.02278010227801023
buffer_pool_reads	buffer	17901936	17901936	NULL	361.8526468983082
buffer_pool_read_requests	buffer	63693216	63693216	NULL	1287.4338730216482
buffer_pool_write_requests	buffer	10506533	10506533	NULL	212.36902957168556
buffer_pool_wait_free	buffer	490712	490712	NULL	9.918783983182745
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	3611	3611	NULL	0.07298930729893073
buffer_pages_created	buffer	21247	21247	NULL	0.42946657772926644
buffer_pages_written	buffer	3759740	3759740	NULL	75.99579568653608
buffer_pages_read	buffer	18402755	18402755	NULL	371.975724132355
buffer_data_reads	buffer	301512740864	301512740864	NULL	6094490.749782709
buffer_data_written	buffer	123971110912	123971110912	NULL	2505833.705495927
os_data_reads	os	18367670	18367670	NULL	371.2665494310028
os_data_writes	os	4248501	4248501	NULL	85.87514401794918
os_data_fsyncs	os	958876	958876	NULL	19.381804216441292
os_log_bytes_written	os	772614656	772614656	NULL	15616.895195359084
os_log_fsyncs	os	140821	140821	NULL	2.846421280294302
os_log_pending_fsyncs	os	0	1	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	1917491	1917491	NULL	38.7583328280072
log_writes	recovery	139822	139822	NULL	2.826228447840236
adaptive_hash_searches	adaptive_hash_index	70653	70653	NULL	1.4281123036807957
ibuf_merges_insert	change_buffer	604336	604336	NULL	12.215471065025367
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	525348	525348	NULL	10.618883027105694
ibuf_size	change_buffer	66	269	NULL	0.0013340610029713177
innodb_activity_count	server	6205382	6205382	NULL	125.42966870818427
innodb_dblwr_writes	server	527040	527040	NULL	10.65308350009096
innodb_dblwr_pages_written	server	3759740	3759740	NULL	75.99579568653608
innodb_rwlock_s_spin_waits	server	1826710	1826710	NULL	36.92337234451115
innodb_rwlock_x_spin_waits	server	66727	66727	NULL	1.3487558870495018
innodb_rwlock_s_spin_rounds	server	76555881	76555881	NULL	1547.4275059123158
innodb_rwlock_x_spin_rounds	server	7648979	7648979	NULL	154.6091605522204
innodb_rwlock_s_os_waits	server	2361650	2361650	NULL	47.73613890404867
innodb_rwlock_x_os_waits	server	238966	238966	NULL	4.83023063084915
dml_reads	dml	5750142	5750142	NULL	116.2278818749621
dml_inserts	dml	673351	673351	NULL	13.610474400177875
dml_deletes	dml	51713	51713	NULL	1.0452772219190265
dml_updates	dml	1346031	1346031	NULL	27.20738584682554
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	3736078	3736078	NULL	75.50225329911282
lock_row_lock_waits	lock	1129	1129	NULL	0.022815916577410424
buffer_pool_reads	buffer	17933581	17933581	NULL	362.41903279914317
buffer_pool_read_requests	buffer	63804361	63804361	NULL	1289.4198209486085
buffer_pool_write_requests	buffer	10523480	10523480	NULL	212.66859325424895
buffer_pool_wait_free	buffer	491316	491316	NULL	9.928985712264819
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	3623	3623	NULL	0.07321706444637552
buffer_pages_created	buffer	21280	21280	NULL	0.4300466826991088
buffer_pages_written	buffer	3764663	3764663	NULL	76.07992643938323
buffer_pages_read	buffer	18434500	18434500	NULL	372.5420851605602
buffer_data_reads	buffer	302032883712	302032883712	NULL	6103770.662894327
buffer_data_written	buffer	124133626368	124133626368	NULL	2508611.571004183
os_data_reads	os	18399411	18399411	NULL	371.83297294020167
os_data_writes	os	4254075	4254075	NULL	85.97043429056444
os_data_fsyncs	os	960118	960118	NULL	19.402986884384536
os_log_bytes_written	os	773779456	773779456	NULL	15637.278580522603
os_log_fsyncs	os	141037	141037	NULL	2.8502111836388253
os_log_pending_fsyncs	os	1	1	0	0.000020208960653153607
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	1920063	1920063	NULL	38.80247761857608
log_writes	recovery	140036	140036	NULL	2.8299820140250187
adaptive_hash_searches	adaptive_hash_index	70798	70798	NULL	1.430753996321969
ibuf_merges_insert	change_buffer	604461	604461	NULL	12.215528565365883
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	525466	525466	NULL	10.619121718570014
ibuf_size	change_buffer	75	269	NULL	0.0015156720489865206
innodb_activity_count	server	6217335	6217335	NULL	125.64587838247479
innodb_dblwr_writes	server	527694	527694	NULL	10.66414728290524
innodb_dblwr_pages_written	server	3764664	3764664	NULL	76.07994664834388
innodb_rwlock_s_spin_waits	server	1829995	1829995	NULL	36.982296950467834
innodb_rwlock_x_spin_waits	server	66856	66856	NULL	1.3510902734272376
innodb_rwlock_s_spin_rounds	server	76805225	76805225	NULL	1552.15376998161
innodb_rwlock_x_spin_rounds	server	7664309	7664309	NULL	154.88771901461106
innodb_rwlock_s_os_waits	server	2369625	2369625	NULL	47.88765838772912
innodb_rwlock_x_os_waits	server	239447	239447	NULL	4.838975001515672
dml_reads	dml	5761420	5761420	NULL	116.43231008629226
dml_inserts	dml	674638	674638	NULL	13.633732797122244
dml_deletes	dml	51824	51824	NULL	1.0473091768890326
dml_updates	dml	1348777	1348777	NULL	27.257381322878565
lock_row_lock_current_waits	lock	1	5	NULL	0.00002020487745741822
lock_row_lock_time	lock	3737647	3737647	NULL	75.51869961408684
lock_row_lock_waits	lock	1132	1132	NULL	0.022871921281797426
buffer_pool_reads	buffer	17963154	17963154	NULL	362.9433253187319
buffer_pool_read_requests	buffer	63904894	63904894	NULL	1291.190552199301
buffer_pool_write_requests	buffer	10538604	10538604	NULL	212.9312023922575
buffer_pool_wait_free	buffer	491860	491860	NULL	9.937971026205727
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	3625	3625	NULL	0.07324268078314106
buffer_pages_created	buffer	21323	21323	NULL	0.4308286020245287
buffer_pages_written	buffer	3769518	3769518	NULL	76.16264926353222
buffer_pages_read	buffer	18464202	18464202	NULL	373.0669387590164
buffer_data_reads	buffer	302519373824	302519373824	NULL	6112366.876608813
buffer_data_written	buffer	124295489024	124295489024	NULL	2511375.1242397917
os_data_reads	os	18429099	18429099	NULL	372.3576869456287
os_data_writes	os	4259418	4259418	NULL	86.0610187299214
os_data_fsyncs	os	961254	961254	NULL	19.422019275453096
os_log_bytes_written	os	774816256	774816256	NULL	15655.067504495586
os_log_fsyncs	os	141248	141248	NULL	2.853898531105409
os_log_pending_fsyncs	os	0	1	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	1922381	1922381	NULL	38.841472531469094
log_writes	recovery	140244	140244	NULL	2.833612834138161
adaptive_hash_searches	adaptive_hash_index	70937	70937	NULL	1.4332733921968763
ibuf_merges_insert	change_buffer	604611	604611	NULL	12.216091164407088
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	525605	525605	NULL	10.619784616006305
ibuf_size	change_buffer	83	269	NULL	0.0016770048289657124
innodb_activity_count	server	6228097	6228097	NULL	125.83793667791404
innodb_dblwr_writes	server	528294	528294	NULL	10.674115531489301
innodb_dblwr_pages_written	server	3769625	3769625	NULL	76.16481118542016
innodb_rwlock_s_spin_waits	server	1833165	1833165	NULL	37.03887418422807
innodb_rwlock_x_spin_waits	server	67052	67052	NULL	1.3547774432748065
innodb_rwlock_s_spin_rounds	server	77052508	77052508	NULL	1556.8364819267372
innodb_rwlock_x_spin_rounds	server	7684106	7684106	NULL	155.2564200998121
innodb_rwlock_s_os_waits	server	2377548	2377548	NULL	48.03806598912978
innodb_rwlock_x_os_waits	server	240083	240083	NULL	4.850847594609339
dml_reads	dml	5771633	5771633	NULL	116.6151374941911
dml_inserts	dml	675779	675779	NULL	13.654031883296629
dml_deletes	dml	51907	51907	NULL	1.0487745741822077
dml_updates	dml	1351114	1351114	NULL	27.29909280100216
lock_row_lock_current_waits	lock	1	5	NULL	0.000020200795911358907
lock_row_lock_time	lock	3753296	3753296	NULL	75.81956649091974
lock_row_lock_waits	lock	1137	1137	NULL	0.022968304951215077
buffer_pool_reads	buffer	17994000	17994000	NULL	363.4931216289922
buffer_pool_read_requests	buffer	64007607	64007607	NULL	1293.0046057814677
buffer_pool_write_requests	buffer	10554021	10554021	NULL	213.19962426519604
buffer_pool_wait_free	buffer	492597	492597	NULL	9.950851463547664
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	3628	3628	NULL	0.07328848756641011
buffer_pages_created	buffer	21360	21360	NULL	0.43148900066662627
buffer_pages_written	buffer	3774283	3774283	NULL	76.24352059471143
buffer_pages_read	buffer	18495163	18495163	NULL	373.6170131103165
buffer_data_reads	buffer	303026737152	303026737152	NULL	6121381.272892552
buffer_data_written	buffer	124451091968	124451091968	NULL	2514011.109791326
os_data_reads	os	18460063	18460063	NULL	372.90796517382785
os_data_writes	os	4264882	4264882	NULL	86.1540108680282
os_data_fsyncs	os	962563	962563	NULL	19.444538714825363
os_log_bytes_written	os	775888384	775888384	NULL	15673.56289517807
os_log_fsyncs	os	141452	141452	NULL	2.85744298325354
os_log_pending_fsyncs	os	0	1	0	0
os_log_pending_writes	os	1	1	0	0.000020200795911358907
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	1924919	1924919	NULL	38.884895864897075
log_writes	recovery	140444	140444	NULL	2.8370805809748902
adaptive_hash_searches	adaptive_hash_index	71044	71044	NULL	1.4351453447265823
ibuf_merges_insert	change_buffer	604765	604765	NULL	12.21673433933297
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	525751	525751	NULL	10.620588651192858
ibuf_size	change_buffer	91	269	NULL	0.0018382724279336607
innodb_activity_count	server	6239422	6239422	NULL	126.04129042684282
innodb_dblwr_writes	server	529076	529076	NULL	10.687756297598126
innodb_dblwr_pages_written	server	3774291	3774291	NULL	76.24368220107873
innodb_rwlock_s_spin_waits	server	1836435	1836435	NULL	37.0974486394764
innodb_rwlock_x_spin_waits	server	67213	67213	NULL	1.3577560955901662
innodb_rwlock_s_spin_rounds	server	77207737	77207737	NULL	1559.657737914874
innodb_rwlock_x_spin_rounds	server	7698779	7698779	NULL	155.52146334565583
innodb_rwlock_s_os_waits	server	2382380	2382380	NULL	48.12597216330323
innodb_rwlock_x_os_waits	server	240548	240548	NULL	4.859261054885563
dml_reads	dml	5781880	5781880	NULL	116.79857786396784
dml_inserts	dml	677033	677033	NULL	13.676605458255056
dml_deletes	dml	52006	52006	NULL	1.0505625921661312
dml_updates	dml	1353389	1353389	NULL	27.33953497767812
lock_row_lock_current_waits	lock	1	5	NULL	0.0000201963081148766
lock_row_lock_time	lock	3761008	3761008	NULL	75.95847639051581
lock_row_lock_waits	lock	1138	1138	NULL	0.022983398634729573
buffer_pool_reads	buffer	18023844	18023844	NULL	364.01510683846993
buffer_pool_read_requests	buffer	64114046	64114046	NULL	1294.8670275073716
buffer_pool_write_requests	buffer	10570152	10570152	NULL	213.47804661307913
buffer_pool_wait_free	buffer	492953	492953	NULL	9.955830674152764
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	3636	3636	NULL	0.07343377630569133
buffer_pages_created	buffer	21385	21385	NULL	0.4318980490366361
buffer_pages_written	buffer	3779957	3779957	NULL	76.34117623298461
buffer_pages_read	buffer	18525121	18525121	NULL	374.13905158137095
buffer_data_reads	buffer	303517880320	303517880320	NULL	6129940.62931696
buffer_data_written	buffer	124637954048	124637954048	NULL	2517226.522761239
os_data_reads	os	18490036	18490036	NULL	373.43046411116046
os_data_writes	os	4270915	4270915	NULL	86.25671527244819
os_data_fsyncs	os	963570	963570	NULL	19.460556610251647
os_log_bytes_written	os	776984064	776984064	NULL	15692.209556893
os_log_fsyncs	os	141661	141661	NULL	2.861029203861534
os_log_pending_fsyncs	os	1	1	0	0.0000201963081148766
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	1927423	1927423	NULL	38.9268287756998
log_writes	recovery	140650	140650	NULL	2.840610736357394
adaptive_hash_searches	adaptive_hash_index	71176	71176	NULL	1.4374924263844568
ibuf_merges_insert	change_buffer	604902	604902	NULL	12.216787171305086
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	525881	525881	NULL	10.620854707759422
ibuf_size	change_buffer	100	269	NULL	0.00201963081148766
innodb_activity_count	server	6251044	6251044	NULL	126.24801066365069
innodb_dblwr_writes	server	529482	529482	NULL	10.693581613281092
innodb_dblwr_pages_written	server	3779957	3779957	NULL	76.34117623298461
innodb_rwlock_s_spin_waits	server	1839389	1839389	NULL	37.14886698711476
innodb_rwlock_x_spin_waits	server	67421	67421	NULL	1.3616552894130953
innodb_rwlock_s_spin_rounds	server	77433175	77433175	NULL	1563.86426061316
innodb_rwlock_x_spin_rounds	server	7716735	7716735	NULL	155.84955770085227
innodb_rwlock_s_os_waits	server	2389610	2389610	NULL	48.26129983439027
innodb_rwlock_x_os_waits	server	241101	241101	NULL	4.869350082804863
dml_reads	dml	5792518	5792518	NULL	116.98747828896877
dml_inserts	dml	678318	678318	NULL	13.699519327866867
dml_deletes	dml	52085	52085	NULL	1.0519247081633478
dml_updates	dml	1355852	1355852	NULL	27.383204750171668
lock_row_lock_current_waits	lock	1	5	NULL	0.0000201922300298845
lock_row_lock_time	lock	3773982	3773982	NULL	76.20511267264357
lock_row_lock_waits	lock	1140	1140	NULL	0.02301914223406833
buffer_pool_reads	buffer	18055155	18055155	NULL	364.5738429852193
buffer_pool_read_requests	buffer	64219574	64219574	NULL	1296.7364106291898
buffer_pool_write_requests	buffer	10586162	10586162	NULL	213.75821823762217
buffer_pool_wait_free	buffer	493480	493480	NULL	9.964461675147403
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	3642	3642	NULL	0.07354010176883935
buffer_pages_created	buffer	21416	21416	NULL	0.4324367983200065
buffer_pages_written	buffer	3784981	3784981	NULL	76.42720701074226
buffer_pages_read	buffer	18556542	18556542	NULL	374.697964623213
buffer_data_reads	buffer	304032550912	304032550912	NULL	6139095.204587675
buffer_data_written	buffer	124805225472	124805225472	NULL	2520095.8216622244
os_data_reads	os	18521445	18521445	NULL	373.98927792585414
os_data_writes	os	4276336	4276336	NULL	86.34876019707616
os_data_fsyncs	os	964732	964732	NULL	19.480090461190535
os_log_bytes_written	os	778104320	778104320	NULL	15711.661416686859
os_log_fsyncs	os	141870	141870	NULL	2.8646716743397143
os_log_pending_fsyncs	os	0	1	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	1929940	1929940	NULL	38.96979242387529
log_writes	recovery	140856	140856	NULL	2.844196753089411
adaptive_hash_searches	adaptive_hash_index	71301	71301	NULL	1.4397261933607948
ibuf_merges_insert	change_buffer	605059	605059	NULL	12.217490509651887
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	526034	526034	NULL	10.621799531540264
ibuf_size	change_buffer	105	269	NULL	0.0021201841531378724
innodb_activity_count	server	6262237	6262237	NULL	126.44853000565382
innodb_dblwr_writes	server	530067	530067	NULL	10.703234795250788
innodb_dblwr_pages_written	server	3785029	3785029	NULL	76.4281762377837
innodb_rwlock_s_spin_waits	server	1842729	1842729	NULL	37.208807850739035
innodb_rwlock_x_spin_waits	server	67574	67574	NULL	1.3644697520394153
innodb_rwlock_s_spin_rounds	server	77697087	77697087	NULL	1568.8774533559485
innodb_rwlock_x_spin_rounds	server	7738654	7738654	NULL	156.2606816896858
innodb_rwlock_s_os_waits	server	2398061	2398061	NULL	48.422199337694856
